,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,318424514044_10156170249859045,2017-06-15 12:16:55,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156170249859045/,Watch live now as the Minister of Environment and Climate Change Catherine McKenna announces a $2 billion Low Carbon Economy Fund (LCEF) to support projects that will reduce greenhouse gas emissions and grow a clean economy.,Watch live now as the Minister of Environment and Climate Change Catherine McKenna announces a $2 billion Low Carbon Economy Fund (LCEF) to support projects that will reduce greenhouse gas emissions and grow a clean economy.,[],Environmental,155,0.13976949371766445,en,EnvironmentandNaturalResourcesinCanada_facebook
1,318424514044_10156123869709045,2017-06-04 08:00:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156123869709045/,"2017 is a very special year for Canada. To mark the anniversary of the Confederation, Canada is honoured to host #WorldEnvironmentDay The theme this year is “Connecting People to Nature” so let’s take this opportunity to celebrate and enjoy our country’s natural heritage!","is a very special year for Canada. To mark the anniversary of the Confederation, Canada is honoured to host The theme this year is “Connecting People to Nature” so let’s take this opportunity to celebrate and enjoy our country’s natural heritage!",['#WorldEnvironmentDay'],Environmental,96,0.5,en,EnvironmentandNaturalResourcesinCanada_facebook
2,318424514044_10156117330019045,2017-06-02 15:30:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156117330019045/,Look what we’ve got planning for #WorldEnvironmentDay. You won’t want to miss any of it. http://ow.ly/w77m30cgTKh,Look what we’ve got planning for . You won’t want to miss any of it.,['#WorldEnvironmentDay'],Environmental,63,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
3,318424514044_10156113100499045,2017-06-01 13:20:12,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156113100499045/?type=3,"There is no other location on the Canadian side of Lake Ontario where birds are known to occur in such high densities during migration as Prince Edward Point National Wildlife Area. 

More than 300 species of birds have been recorded on the point, including songbirds, waterfowl, owls and hawks. 🐦 http://ow.ly/xI7Y30ce6LW","There is no other location on the Canadian side of Lake Ontario where birds are known to occur in such high densities during migration as Prince Edward Point National Wildlife Area. More than species of birds have been recorded on the point, including songbirds, waterfowl, owls and hawks.",[],Environmental,60,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
4,318424514044_10156141112379045,2017-06-08 10:35:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156141112379045/,"We are proud to designate Canada’s newest Marine Protected Area off the coast of Nova Scotia on #WorldOceansDay! The St. Anns Bank Marine Protected Area will provide important protection for a number of unique habitats and species, including the endangered leatherback turtle. http://ow.ly/UqK230cqHty","We are proud to designate Canada’s newest Marine Protected Area off the coast of Nova Scotia on ! The St. Anns Bank Marine Protected Area will provide important protection for a number of unique habitats and species, including the endangered leatherback turtle.",['#WorldOceansDay'],Environmental,55,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
5,318424514044_10156150669299045,2017-06-10 14:11:44,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156150669299045/?type=3,"Environment and Climate Change Minister Catherine McKenna is at the G7 Environmental Ministers’ Meeting in Bologna, Italy. She’ll meet representatives from other G7 countries to discuss how we can all work together to help the world transition to a clean growth future. She’ll also highlight Canada’s global climate leadership!","Environment and Climate Change Minister Catherine McKenna is at the G7 Environmental Ministers’ Meeting in Bologna, Italy. She’ll meet representatives from other G7 countries to discuss how we can all work together to help the world transition to a clean growth future. She’ll also highlight Canada’s global climate leadership!",[],Environmental,45,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
6,318424514044_10156192905174045,2017-06-21 13:42:39,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156192905174045/?type=3,"The Polluter Pays! At Environment and Climate Change Canada, we help to ensure that court-awarded penalties are used for projects with positive environmental impacts in the areas where the damage occurred.

Thanks to the Government of Canada’s Environmental Damages Fund, funding is now going towards restoration projects in Québec and Labrador regions, after a Quebec company was charged under the Fisheries Act. 

If you have an environmental project that needs a financial boost, visit the Environmental Damages Fund page to see if there are funds available in your region. http://ow.ly/fbqu30cMI5h","The Polluter Pays! At Environment and Climate Change Canada, we help to ensure that court-awarded penalties are used for projects with positive environmental impacts in the areas where the damage occurred. Thanks to the Government of Canada’s Environmental Damages Fund, funding is now going towards restoration projects in Québec and Labrador regions, after a Quebec company was charged under the Fisheries Act. If you have an environmental project that needs a financial boost, visit the Environmental Damages Fund page to see if there are funds available in your region.",[],Environmental,44,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
7,318424514044_10156165780654045,2017-06-14 10:45:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156165780654045/,"Did you know that the ENERGY STAR symbol is the easiest way for you to find the most energy efficient products and homes?  

Meet Stephan, ENERGY STAR Canada Brand Manager at Natural Resources Canada. Stephan works his creative magic behind the scenes to spread the word about ENERGY STAR – ultimately helping Canadians to save energy, money and the planet. http://ow.ly/qNUv30cAloB","Did you know that the ENERGY STAR symbol is the easiest way for you to find the most energy efficient products and homes? Meet Stephan, ENERGY STAR Canada Brand Manager at Natural Resources Canada. Stephan works his creative magic behind the scenes to spread the word about ENERGY STAR – ultimately helping Canadians to save energy, money and the planet.",[],Environmental,40,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
8,318424514044_10156185181274045,2017-06-19 11:03:27,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156185181274045/,"On June 15, the Minister of Fisheries and Oceans Canada introduced proposed amendments to parts of the Oceans Act that will help protect our oceans, faster, by ‘freezing the footprint’ on sensitive and important marine areas. Watch to learn more: http://ow.ly/ENTr30cIbqS","On June , the Minister of Fisheries and Oceans Canada introduced proposed amendments to parts of the Oceans Act that will help protect our oceans, faster, by ‘freezing the footprint’ on sensitive and important marine areas. Watch to learn more:",[],Environmental,38,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
9,318424514044_10156173552754045,2017-06-16 09:30:14,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156173552754045/?type=3,"When we think of how lightning can hurt us, we often think of a direct strike which can injure or kill the person struck. However, it has been shown that a direct hit from lightning is responsible for only a small percentage of lightning-related injuries, compared to other causes. 🌩️ http://ow.ly/4sNY30cE6QJ","When we think of how lightning can hurt us, we often think of a direct strike which can injure or kill the person struck. However, it has been shown that a direct hit from lightning is responsible for only a small percentage of lightning-related injuries, compared to other causes. ️",[],Environmental,36,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
