,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,725034757097164800,2016-04-26 18:52:11,['https://t.co/FDl\xe2\x80\xa6'],RT @DFO_MPO: DYK #lobster is @Canada’s most important seafood export valued at over $2 billion in 2015! #SEG16 #CdnSeafood https://t.co/FDl…,RT DYK lobster important seafood export valued billion 2015 SEG16 CdnSeafood https co,"['#lobster', '#SEG16', '#CdnSeafood']",Economical,43,0.5,en,DFO_Central_tweeter
1,721069925599682560,2016-04-15 20:17:21,"['https://t.co/jvbHueehLQ', 'https://t.co/Ds8CCiZi3x']","RT @Transport_gc: #OnThisDay in 1912, the #Titanic sank. See how far #MarineSafety has come: https://t.co/jvbHueehLQ https://t.co/Ds8CCiZi3x",RT OnThisDay 1912 Titanic sank See far MarineSafety come https co jvbHueehLQ https co Ds8CCiZi3x,"['#OnThisDay', '#Titanic', '#MarineSafety']",Environmental,34,0.1,en,DFO_Central_tweeter
2,725347310595624960,2016-04-27 15:34:09,['https://t.co/qrWgzQyTxB'],RT @DFO_MPO: .@Canada’s #CDNSeafood exports totaled $6 billion in 2015! #SEG16 https://t.co/qrWgzQyTxB,RT CDNSeafood exports totaled billion 2015 SEG16 https co qrWgzQyTxB,"['#CDNSeafood', '#SEG16']",Economical,33,0.0,en,DFO_Central_tweeter
3,720301420189061121,2016-04-13 17:23:35,['https://t.\xe2\x80\xa6'],RT @Transport_gc: Look what our NASP plane saw while patrolling Prince of Wales Island in @GOVofNUNAVUT #WildlifeWeek #PolarBear https://t.…,RT Look NASP plane saw patrolling Prince Wales Island GOVofNUNAVUT WildlifeWeek PolarBear https,"['#WildlifeWeek', '#PolarBear']",Environmental,31,0.0,en,DFO_Central_tweeter
4,719966395723857920,2016-04-12 19:12:19,['https://t.co/FGDvxVFmyw'],"3 more CCG stations in ON are now open, in advance of the recreational boating season: Meaford, Tobermory &amp; Goderich https://t.co/FGDvxVFmyw",CCG stations open advance recreational boating season Meaford Tobermory amp Goderich https co FGDvxVFmyw,[],Environmental,30,0.25,en,DFO_Central_tweeter
5,716282938472677376,2016-04-02 15:15:35,['https://t.co/SLo4H5CK9O'],"These 5 SAR stations open April 1: Amherstburg, Port Dover, Port Weller, Coburg and Kingston. #CCG_GCC #SAR https://t.co/SLo4H5CK9O",SAR stations open April Amherstburg Port Dover Port Weller Coburg Kingston SAR https co SLo4H5CK9O,"['#CCG_GCC', '#SAR']",Environmental,29,0.0,en,DFO_Central_tweeter
6,723585285473329154,2016-04-22 18:52:30,['https://t.co/HqWFpmnei'],RT @CCG_GCC: Happy #EarthDay! https://t.co/HqWFpmneiu,RT Happy EarthDay https co HqWFpmneiu,['#EarthDay'],Social,28,1.0,en,DFO_Central_tweeter
7,719643146213269508,2016-04-11 21:47:51,"['https://t.co/vyUAULN1yn', 'https://t.co/YTLYEcIexp']",The CCG is icebreaking this week along the North Channel of Lake Huron. Details at: https://t.co/vyUAULN1yn https://t.co/YTLYEcIexp,CCG icebreaking week along North Channel Lake Huron Details https co vyUAULN1yn https co YTLYEcIexp,[],Environmental,27,0.0,en,DFO_Central_tweeter
8,719966701236920321,2016-04-12 19:13:32,['https://t.co/D0Wuy9vi'],"CCGS Cape Discovery, stationed at #Goderich is ready for service on Lake Huron.  Photo by crew member Jackie Kennedy https://t.co/D0Wuy9vi8d",CCGS Cape Discovery stationed Goderich ready service Lake Huron Photo crew member Jackie Kennedy https co D0Wuy9vi8d,['#Goderich'],Environmental,26,0.2,en,DFO_Central_tweeter
9,717480782734950400,2016-04-05 22:35:23,['https://\xe2\x80\xa6'],RT @Transport_gc: Min Garneau was on hand to see how @CCG_GCC's communications center tracks vessels entering Canadian waters. #BC https://…,RT Min Garneau hand see communications center tracks vessels entering Canadian waters BC https,['#BC'],Environmental,26,-0.1,en,DFO_Central_tweeter
