,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,485734081568161_993044857503745,2017-08-02 10:45:27,http://ow.ly/GFAl30dZ2HW,"Vous planifiez votre retraite? Vous devrez prendre de nombreuses décisions financières bien avant d’atteindre l’âge de 60 ans.

Par exemple, l’âge que vous avez lorsque vous faites une demande de prestation du Régime de pensions du Canada ou du Régime de rentes du Québec peut avoir une incidence sur le montant d’argent que vous recevrez.

Bien que le moment habituel pour commencer à recevoir des prestations de retraite est le mois qui suit le 65e anniversaire de naissance du demandeur, il est possible de recevoir une pension réduite dès l’âge de 60 ans. Utilisez cet aide-mémoire pour vous préparer financièrement à la retraite et évaluer votre santé financière: http://ow.ly/GFAl30dZ2HW","Vous planifiez votre retraite? Vous devrez prendre de nombreuses décisions financières bien avant d’atteindre l’âge de ans. Par exemple, l’âge que vous avez lorsque vous faites une demande de prestation du Régime de pensions du Canada ou du Régime de rentes du Québec peut avoir une incidence sur le montant d’argent que vous recevrez. Bien que le moment habituel pour commencer à recevoir des prestations de retraite est le mois qui suit le e anniversaire de naissance du demandeur, il est possible de recevoir une pension réduite dès l’âge de ans. Utilisez cet aide-mémoire pour vous préparer financièrement à la retraite et évaluer votre santé financière:",[],Environmental,33,0.0,fr,QuestionsdargentCanada_facebook
1,485734081568161_1003727013102196,2017-08-22 10:45:21,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1003727013102196/?type=3,"Avez-vous déjà vu un article affiché à deux prix différents?

#AvisConsommateur: Lorsqu’un article est affiché à deux prix différents, le commerçant doit vous le vendre au prix le plus bas. C’est la loi. Pour en apprendre davantage à ce sujet, consultez: http://ow.ly/DXmd30eulHb","Avez-vous déjà vu un article affiché à deux prix différents? : Lorsqu’un article est affiché à deux prix différents, le commerçant doit vous le vendre au prix le plus bas. C’est la loi. Pour en apprendre davantage à ce sujet, consultez:",['#AvisConsommateur'],Environmental,20,0.0,fr,QuestionsdargentCanada_facebook
2,485734081568161_999655980175966,2017-08-14 10:45:22,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/999655980175966/?type=3,"On vous demande de composer un numéro 900?

Méfiez-vous des courriels ou des messages texte non sollicités qui vous invitent à composer un numéro quelconque pour obtenir de l’information au sujet d’un service ou d’une promotion.

Les numéros 900 et 976 sont généralement des services tarifés à l’appel, ce qui signifie que vous aurez des frais à payer pour les appels effectués à partir de votre téléphone ou facturés à votre téléphone, peu importe qui a effectué l’appel ou accepté les frais. 

Vous pouvez demander à votre compagnie de téléphone de bloquer ces appels. Plus d’info: http://ow.ly/JzWl30ejL4H","On vous demande de composer un numéro ? Méfiez-vous des courriels ou des messages texte non sollicités qui vous invitent à composer un numéro quelconque pour obtenir de l’information au sujet d’un service ou d’une promotion. Les numéros et sont généralement des services tarifés à l’appel, ce qui signifie que vous aurez des frais à payer pour les appels effectués à partir de votre téléphone ou facturés à votre téléphone, peu importe qui a effectué l’appel ou accepté les frais. Vous pouvez demander à votre compagnie de téléphone de bloquer ces appels. Plus d’info:",[],Environmental,12,0.0,fr,QuestionsdargentCanada_facebook
3,485734081568161_1007782352696662,2017-08-30 10:45:20,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1007782352696662/?type=3,"Lorsque vous payez par carte de crédit, gardez-vous le reçu de caisse?  

Il faut habituellement quelques jours avant que les achats par carte de crédit figurent dans l’état de compte en ligne. Gardez vos reçus pour faire le suivi de vos dépenses et pour vérifier l’exactitude de votre relevé de carte de crédit. 

Obtenez d’autres conseils sur l’utilisation responsable d’une carte de crédit: http://ow.ly/zFyt30eGiW4","Lorsque vous payez par carte de crédit, gardez-vous le reçu de caisse? Il faut habituellement quelques jours avant que les achats par carte de crédit figurent dans l’état de compte en ligne. Gardez vos reçus pour faire le suivi de vos dépenses et pour vérifier l’exactitude de votre relevé de carte de crédit. Obtenez d’autres conseils sur l’utilisation responsable d’une carte de crédit:",[],Environmental,10,0.0,fr,QuestionsdargentCanada_facebook
4,485734081568161_996971713777726,2017-08-09 10:45:22,http://ow.ly/M9oL30ear4Y,"Vous commencez un nouveau chapitre en matière de finances? Il y a des comptes de banque pour tous les besoins.

Le plus difficile, c’est de trouver celui qui vous convient. L’Outil de sélection de compte vous permet de comparer les caractéristiques des divers types de comptes, notamment les frais mensuels, les taux d’intérêt, les frais de transactions et les services. http://ow.ly/M9oL30ear4Y","Vous commencez un nouveau chapitre en matière de finances? Il y a des comptes de banque pour tous les besoins. Le plus difficile, c’est de trouver celui qui vous convient. L’Outil de sélection de compte vous permet de comparer les caractéristiques des divers types de comptes, notamment les frais mensuels, les taux d’intérêt, les frais de transactions et les services.",[],Economical,10,0.0,fr,QuestionsdargentCanada_facebook
5,485734081568161_994279660713598,2017-08-04 17:45:09,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/994279660713598/?type=3,"Saviez-vous que la date de péremption apposée sur l’emballage des aliments ne signifie pas que l’aliment ne peut être consommé après la date indiquée? Elle correspond généralement à la date où l’aliment aura dépassé son seuil de fraîcheur optimal.

Profitez des aubaines offertes dans les épiceries sur des articles « à consommer sans tarder » et économisez ainsi sur votre facture d’épicerie. Il vous est aussi possible d’économiser en recherchant les produits endommagés ou difformes, qui sont habituellement vendus à rabais.

Voici d’autres conseils pour économiser à l'épicerie : http://ow.ly/uaya30dZ3Hu","Saviez-vous que la date de péremption apposée sur l’emballage des aliments ne signifie pas que l’aliment ne peut être consommé après la date indiquée? Elle correspond généralement à la date où l’aliment aura dépassé son seuil de fraîcheur optimal. Profitez des aubaines offertes dans les épiceries sur des articles « à consommer sans tarder » et économisez ainsi sur votre facture d’épicerie. Il vous est aussi possible d’économiser en recherchant les produits endommagés ou difformes, qui sont habituellement vendus à rabais. Voici d’autres conseils pour économiser à l'épicerie : u",[],Environmental,10,0.0,fr,QuestionsdargentCanada_facebook
6,485734081568161_1007280752746822,2017-08-29 10:45:26,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1007280752746822/?type=3,"Vous étudiez au secondaire ou au postsecondaire? 

De nombreuses entreprises offrent des rabais aux #étudiants. Ne manquez pas de montrer votre carte d’étudiant lorsque vous faites des achats. De plus, vous pouvez obtenir auprès de votre association étudiante la liste des entreprises locales qui accordent des rabais aux étudiants. 

Obtenez d’autres conseils pratiques qui vous feront épargner de l’argent: 
http://ow.ly/uJq730eGim4","Vous étudiez au secondaire ou au postsecondaire? De nombreuses entreprises offrent des rabais aux étudiants. Ne manquez pas de montrer votre carte d’étudiant lorsque vous faites des achats. De plus, vous pouvez obtenir auprès de votre association étudiante la liste des entreprises locales qui accordent des rabais aux étudiants. Obtenez d’autres conseils pratiques qui vous feront épargner de l’argent:",['#'],Environmental,10,0.0,fr,QuestionsdargentCanada_facebook
7,485734081568161_1006763276131903,2017-08-28 10:45:20,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1006763276131903/?type=3,"Votre nouvelle voiture est un citron et nécessite déjà des réparations?

Si vous n’arrivez pas à régler la situation avec le concessionnaire ou le fabricant, ou si vous avez déjà fait des réparations, d’autres options s’offrent à vous.

Voyez comment gérer la situation en cas de véhicule défectueux: http://ow.ly/a3Fj30eGhFu","Votre nouvelle voiture est un citron et nécessite déjà des réparations? Si vous n’arrivez pas à régler la situation avec le concessionnaire ou le fabricant, ou si vous avez déjà fait des réparations, d’autres options s’offrent à vous. Voyez comment gérer la situation en cas de véhicule défectueux: u",[],Environmental,9,0.0,fr,QuestionsdargentCanada_facebook
8,485734081568161_1000166160124948,2017-08-15 10:45:22,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1000166160124948/?type=3,"Vous cherchez à acheter de nouveaux appareils pour la #rentréescolaire?

Les téléphones cellulaires, les téléphones intelligents, les lecteurs de livres numériques, les ordinateurs et les autres appareils sont normalement accompagnés d’une garantie. Avant d’acheter un appareil, assurez-vous de lire les petits caractères de votre garantie pour savoir ce qui est couvert et ce qui ne l’est pas: http://ow.ly/cmsp30ejLou","Vous cherchez à acheter de nouveaux appareils pour la éescolaire? Les téléphones cellulaires, les téléphones intelligents, les lecteurs de livres numériques, les ordinateurs et les autres appareils sont normalement accompagnés d’une garantie. Avant d’acheter un appareil, assurez-vous de lire les petits caractères de votre garantie pour savoir ce qui est couvert et ce qui ne l’est pas: u",['#rentr'],Environmental,9,0.0,fr,QuestionsdargentCanada_facebook
9,485734081568161_1003232049818359,2017-08-21 10:45:20,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1003232049818359/?type=3,"La plupart des gens évitent de penser aux funérailles jusqu’à ce qu’un être cher décède. Le moment venu, il peut être difficile de prendre les décisions nécessaires. 
 

Les arrangements funéraires préalables peuvent faciliter les choses pour vos proches. Il est toutefois important de bien comprendre l’ensemble des coûts. Les coûts de cimetière varient énormément. Demandez un relevé écrit de tous les frais ainsi qu’une copie des règlements du cimetière. Obtenez plus de renseignements sur les arrangements funéraires préalables: http://ow.ly/ecPZ30eucSR","La plupart des gens évitent de penser aux funérailles jusqu’à ce qu’un être cher décède. Le moment venu, il peut être difficile de prendre les décisions nécessaires. Les arrangements funéraires préalables peuvent faciliter les choses pour vos proches. Il est toutefois important de bien comprendre l’ensemble des coûts. Les coûts de cimetière varient énormément. Demandez un relevé écrit de tous les frais ainsi qu’une copie des règlements du cimetière. Obtenez plus de renseignements sur les arrangements funéraires préalables:",[],Environmental,9,0.0,fr,QuestionsdargentCanada_facebook
