,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,137563459593611_1773861495963791,2017-06-21 19:00:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1773861495963791/?type=3,Love selfies? You’ll adore our new app! Awesome GPS-triggered check-in features unlock filters and funky photo frames. Where will you go this summer? www.pc.gc.ca/app,Love selfies? You’ll adore our new app! Awesome GPS-triggered check-in features unlock filters and funky photo frames. Where will you go this summer?,[],Environmental,1880,0.07731132075471699,en,ParksCanada_facebook
1,137563459593611_1759964347353506,2017-06-09 18:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1759964347353506/?type=3,"Happy Friday Follower Photo!!!

This amazing shot of Point Pelee National Park comes to us from Fahima P.!

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This amazing shot of Point Pelee National Park comes to us from Fahima P.! Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],Environmental,1659,0.3953316953316953,en,ParksCanada_facebook
2,137563459593611_1751546631528611,2017-06-03 18:35:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1751546631528611/?type=3,"Hold your horses! The Royal Canadian Mounted Police  Musical Ride is coming to Parks Canada for #Canada150. Come see military pageantry at its finest at many Parks Canada locations this summer! 

For more information: https://www.pc.gc.ca/en/lhn-nhs/sk/battleford/activ/sli1",Hold your horses! The Royal Canadian Mounted Police Musical Ride is coming to Parks Canada for . Come see military pageantry at its finest at many Parks Canada locations this summer! For more information: 1,['#Canada150'],Environmental,1642,0.1823921130952381,en,ParksCanada_facebook
3,137563459593611_1757809030902371,2017-06-07 14:45:01,https://www.facebook.com/BanffNP/videos/1581379428561227/,Welcome to the family! ❤️,Welcome to the family! ️,[],Social,1317,0.15845142270923526,en,ParksCanada_facebook
4,137563459593611_1758942494122358,2017-06-08 13:55:50,https://www.facebook.com/ParksCanada/videos/1758942494122358/,"Happy #WorldOceansDay! Let’s take a moment to appreciate the beauty of Canada’s oceans. From sea to sea to sea, Parks Canada is committed to protecting and conserving our waters. Watch our video to learn more!","Happy ! Let’s take a moment to appreciate the beauty of Canada’s oceans. From sea to sea to sea, Parks Canada is committed to protecting and conserving our waters. Watch our video to learn more!",['#WorldOceansDay'],Environmental,1152,0.1152777777777778,en,ParksCanada_facebook
5,137563459593611_1736095909740350,2017-06-22 07:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1736095909740350/?type=3,"On this day in 1813, Laura Secord completed her remarkable 32 km journey, in which she warned the British troops of the Americans' intentions to attack their forces. This feat made her a renowned hero of the War of 1812, and an iconic Canadian historic figure who continues to inspire today!","On this day in , Laura Secord completed her remarkable km journey, in which she warned the British troops of the Americans' intentions to attack their forces. This feat made her a renowned hero of the War of , and an iconic Canadian historic figure who continues to inspire today!",[],Environmental,1069,0.13817205537518035,en,ParksCanada_facebook
6,137563459593611_1783463758336898,2017-06-30 20:55:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1783463758336898/?type=3,"Happy Friday Follower Photo!!! 

This breathtaking shot of Elk Island National Park comes to us from @markjinksphoto on Instagram, who captioned it: ""Island dreams."" 

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This breathtaking shot of Elk Island National Park comes to us from on Instagram, who captioned it: ""Island dreams."" Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],Environmental,1046,0.35625,en,ParksCanada_facebook
7,137563459593611_1772788199404454,2017-06-20 15:03:18,https://www.facebook.com/ParksCanada/photos/a.1772787972737810.1073741924.137563459593611/1772788199404454/?type=3,"On this day in 1872, Library and Archives Canada was founded! To celebrate, here’s a look at some of our favourite throwback pictures from the archives.","On this day in , Library and Archives Canada was founded! To celebrate, here’s a look at some of our favourite throwback pictures from the archives.",[],Social,1002,0.35203153328153325,en,ParksCanada_facebook
8,137563459593611_1750343701648904,2017-06-02 06:40:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1750343701648904/?type=3,"Happy Friday Follower Photo!!! 

This breathtaking shot of Elk Island National Park comes to us from Justin Wondga (@jwondga on Instagram), who captioned it: ""Aurora Borealis."" http://ow.ly/q9pc30ck8I0

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This breathtaking shot of Elk Island National Park comes to us from Justin Wondga ( on Instagram), who captioned it: ""Aurora Borealis."" 0 Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],Environmental,930,0.28984375,en,ParksCanada_facebook
9,137563459593611_1736098146406793,2017-06-13 16:45:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1736098146406793/?type=3,"Happy Birthday Yukon! 🎉 119 years old, and still looking so young! We ❤ Yukon, and of course our Kluane National Park and Reserve Parks Canada Yukon! With its breath-taking views, and adventurous activities you definitely don’t want to miss out on planning a visit here! Travel Yukon

See more on Kluane National Park and Reserve here:  http://ow.ly/h3fs30bFJb6","Happy Birthday Yukon! years old, and still looking so young! We Yukon, and of course our Kluane National Park and Reserve Parks Canada Yukon! With its breath-taking views, and adventurous activities you definitely don’t want to miss out on planning a visit here! Travel Yukon See more on Kluane National Park and Reserve here:",[],Environmental,843,0.2911184210526316,en,ParksCanada_facebook
