,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,800785593990975490,2016-11-21 19:38:58,['https://t.co\xe2\x80\xa6'],RT @salledepresseGC: Le Can accélère élimination prog. de l'électricité au #Charbon en investissant dans l'#ÉlectricitéPropre. https://t.co…,RT salledepresseGC Le limination prog de au Charbon en investissant dans Propre https,"['#Charbon', '#']",Economical,39,0.0,fr,RNCan_tweeter
1,796783095580069888,2016-11-10 18:34:28,[],"RT @VeteransFR_CA: Demain, soyez avec nous pour obs. 11 min. de silence sur MS à 11 h avec #pausesilence av. &amp; apr. 11 min. #nelesoubliezpa…",RT Demain soyez avec nous pour obs 11 min de silence sur MS 11 avec pausesilence av amp apr 11 min,"['#pausesilence', '#nelesoubliezpa']",Social,19,0.0,fr,RNCan_tweeter
2,801180261064970240,2016-11-22 21:47:14,[],RT @ministre_ec: La tarification de la pollution au carbone est une partie importante du plan cdn de lutte c. les changements climatiques.…,RT La tarification de la pollution au carbone est une partie importante du plan cdn de lutte les changements climatiques,[],Environmental,18,0.0,fr,RNCan_tweeter
3,797103743196073984,2016-11-11 15:48:36,[],"RT @VeteransFR_CA: Aujourd’hui, nous nous joignons à des dizaines de milliers de Canadiens réunis pour rendre hommage aux disparus #Nelesou…",RT hui nous nous joignons des dizaines de milliers de Canadiens unis pour rendre hommage aux disparus,['#Nelesou'],Social,17,0.0,fr,RNCan_tweeter
4,797099590516404229,2016-11-11 15:32:06,"['https://t.co/JUdaVSXvEp', 'https://t.\xe2\x80\xa6']","RT @VeteransFR_CA: Ils ont servi le Canada et, aujourd’hui, le Canada se souvient d’eux #Nelesoubliezpas https://t.co/JUdaVSXvEp https://t.…",RT Ils ont servi le Canada et hui le Canada se souvient eux Nelesoubliezpas https co JUdaVSXvEp https,['#Nelesoubliezpas'],Social,14,0.0,fr,RNCan_tweeter
5,800786257878122496,2016-11-21 19:41:36,[],RT @ministre_ec: Nous sommes fiers d’appuyer la transition de l’électricité au charbon vers des sources d’électricité plus propres. https:/…,RT Nous sommes fiers appuyer la transition de au charbon vers des sources plus propres https,[],Economical,11,0.0,fr,RNCan_tweeter
6,796820916328169472,2016-11-10 21:04:45,['https://t.c\xe2\x80\xa6'],RT @VeteransFR_CA: #SVQ? La proportion de femmes militaires &amp; les rôles assumés font du Canada un chef mondial dans ce domaine. https://t.c…,RT SVQ La proportion de femmes militaires amp les les font du Canada un chef mondial dans ce domaine https,['#SVQ'],Environmental,10,0.0,fr,RNCan_tweeter
7,803746862813609984,2016-11-29 23:45:59,"['https://t.co/mSizdKOg2r', 'https://\xe2\x80\xa6']",RT @Transports_gc: #Moratoire sur transp. de brut: certains pétroliers interdits aux ports du Nord de #BC. https://t.co/mSizdKOg2r https://…,RT Moratoire sur transp de brut certains troliers interdits aux ports du Nord de BC https co mSizdKOg2r https,"['#Moratoire', '#BC']",Economical,9,0.0,fr,RNCan_tweeter
8,795649456519729152,2016-11-07 15:29:47,[],RT @Transports_gc: Le @PMcanadien et le min. #Garneau sur le point d’annoncer une nouvelle initiative de #SécuritéMaritime. #NosCôtes #PMJT…,RT Le PMcanadien et le min Garneau sur le point annoncer une nouvelle initiative de Maritime tes,"['#Garneau', '#S', '#NosC', '#PMJT']",Environmental,9,0.0,fr,RNCan_tweeter
9,794634137172922368,2016-11-04 20:15:16,['https://t.co\xe2\x80\xa6'],RT @VeteransFR_CA: Une semaine av. le jr du Souvenir! Un million+ de Cdns ont servi le pays pendant la SGM; 45 000+ y ont péri https://t.co…,RT Une semaine av le jr du Souvenir Un million de Cdns ont servi le pays pendant la SGM 45 000 ont ri https,[],Social,9,0.0,fr,RNCan_tweeter
10,797165174859988992,2016-11-11 19:52:42,"['https://t.co/E6yHdM52Vt', 'https://t.co/aegwM1anF']",RT @VeteransFR_CA: Nous nous souviendrons d’eux. #Nelesoubliezpas https://t.co/E6yHdM52Vt https://t.co/aegwM1anFu,RT Nous nous souviendrons eux Nelesoubliezpas https co E6yHdM52Vt https co aegwM1anFu,['#Nelesoubliezpas'],Social,8,0.0,fr,RNCan_tweeter
11,803700097439723520,2016-11-29 20:40:09,['https://t.co/w55sGT7T2A'],La nouvelle technologie réduit la consommation d'énergie et augmente la production de produits plus écologiques #ChangementClimatique https://t.co/w55sGT7T2A,La nouvelle technologie duit la consommation nergie et augmente la production de produits plus cologiques ChangementClimatique https co w55sGT7T2A,['#ChangementClimatique'],Social,7,0.0,fr,RNCan_tweeter
12,803969487028580352,2016-11-30 14:30:37,"['https://t.co/6zpKFk2bmf', 'https://t.co/dDDPgvgEqo']",Plus d'info sur le projet d'agrandissement #TransMountain approuvé par le gouvernement du Canada : https://t.co/6zpKFk2bmf #TMX https://t.co/dDDPgvgEqo,Plus info sur le projet agrandissement TransMountain par le gouvernement du Canada https co 6zpKFk2bmf TMX https co dDDPgvgEqo,"['#TransMountain', '#TMX']",Social,7,0.0,fr,RNCan_tweeter
13,803740366998540288,2016-11-29 23:20:10,[],"RT @Transports_gc: #PlanDeProtectionDesOcéans: #SécuritéMaritime, protection enviro et possibilités pour coll. autocht. et côtières https:/…",RT ans Maritime protection enviro et pour coll autocht et res https,"['#PlanDeProtectionDesOc', '#S']",Economical,7,0.0,fr,RNCan_tweeter
14,798197221741072385,2016-11-14 16:13:42,[],"RT @ministre_ec: Les #Jeunes, des acteurs importants au niveau des solutions pour le climat. #ChangementsClimatiques #UAE #Jeunes #COP22 #C…",RT Les Jeunes des acteurs importants au niveau des solutions pour le climat ChangementsClimatiques UAE Jeunes COP22,"['#Jeunes', '#ChangementsClimatiques', '#UAE', '#Jeunes', '#COP22', '#C']",Social,6,0.0,fr,RNCan_tweeter
