,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,318424514044_10156740188799045,2017-11-23 12:15:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156740188799045/,"Happy 70th anniversary of the Canadian Wildlife Service, a branch within Environment and Climate Change Canada that has been Canada’s national wildlife agency since 1947! 🎂

The Service is responsible for the protection and management of migratory birds, species at risk and their habitats. It also manages 54 National Wildlife Areas and 92 Migratory Bird Sanctuaries. http://ow.ly/HoBK30gLfY0","Happy th anniversary of the Canadian Wildlife Service, a branch within Environment and Climate Change Canada that has been Canada’s national wildlife agency since ! The Service is responsible for the protection and management of migratory birds, species at risk and their habitats. It also manages National Wildlife Areas and Migratory Bird Sanctuaries. 0",[],Environmental,150,-0.01125000000000001,en,EnvironmentandNaturalResourcesinCanada_facebook
1,318424514044_10156673515894045,2017-11-01 15:01:20,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156673515894045/?type=3,"Happy anniversary #CanadianWildlifeService! 🎉

Environment and Climate Change Canada’s Canadian Wildlife Service has been serving Canadian wildlife for 70 years, and more to come! http://ow.ly/ZyfF30ghPi8","Happy anniversary ! Environment and Climate Change Canada’s Canadian Wildlife Service has been serving Canadian wildlife for years, and more to come! 8",['#CanadianWildlifeService'],Environmental,133,0.564781746031746,en,EnvironmentandNaturalResourcesinCanada_facebook
2,318424514044_10156766180744045,2017-11-30 13:31:48,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156766180744045/,Climate change is affecting our natural treasures like the Torngat Mountains. Environment and Climate Change Canada’s scientist Paul Smith explains! http://ow.ly/SZNU30gVs2B,Climate change is affecting our natural treasures like the Torngat Mountains. Environment and Climate Change Canada’s scientist Paul Smith elains!,[],Environmental,103,0.02604166666666668,en,EnvironmentandNaturalResourcesinCanada_facebook
3,318424514044_10156678881694045,2017-11-03 09:51:51,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156678881694045/,Happening now! Loblaw unveils its fully electric grocery delivery truck!,Happening now! Loblaw unveils its fully electric grocery delivery truck!,[],Social,100,0.1463235294117647,en,EnvironmentandNaturalResourcesinCanada_facebook
4,318424514044_10156700467089045,2017-11-10 13:51:13,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156700467089045/?type=3,"Meet Barbara Campbell (on the right). She, along with Lynne Allen (on the left) and Lynda Maltby made the first all-female Canadian Wildlife Service research team bird banding in the Arctic, back in 1975. 

Now, 42 years later, Barbara continues her work with the Canadian Wildlife Service at Environment and Climate Change Canada. #WorldScienceDay http://ow.ly/6PxI30gv12A","Meet Barbara Campbell (on the right). She, along with Lynne Allen (on the left) and Lynda Maltby made the first all-female Canadian Wildlife Service research team bird banding in the Arctic, back in . Now, years later, Barbara continues her work with the Canadian Wildlife Service at Environment and Climate Change Canada.",['#WorldScienceDay'],Environmental,67,0.75,en,EnvironmentandNaturalResourcesinCanada_facebook
5,318424514044_10156673438329045,2017-11-01 14:28:01,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156673438329045/,Parks Canada plays a key role in climate action and protects our natural treasures against the effects of climate change,Parks Canada plays a key role in climate action and protects our natural treasures against the effects of climate change,[],Environmental,67,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
6,318424514044_10156695505584045,2017-11-08 21:31:53,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156695505584045/,Working together we can conserve and protect our Canadian species at risk. Take action: http://ow.ly/LH2b30gsj3w,Working together we can conserve and protect our Canadian species at risk. Take action:,[],Environmental,58,0.1833333333333333,en,EnvironmentandNaturalResourcesinCanada_facebook
7,318424514044_10156756822929045,2017-11-28 08:42:31,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156756822929045/?type=3,"The Canadian committee focused on preserving endangered wildlife celebrated yesterday its 40 years of conservation! Using the best available scientific, community and Indigenous knowledge, they are working hard to protect Canadian wildlife! 👍🏼 http://ow.ly/yflt30gRFBr","The Canadian committee focused on preserving endangered wildlife celebrated yesterday its years of conservation! Using the best available scientific, community and Indigenous knowledge, they are working hard to protect Canadian wildlife!",[],Environmental,57,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
8,318424514044_10156743382744045,2017-11-23 17:46:09,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156743382744045/?type=3,"The caribou is an iconic Canadian species found all across the country. But, many populations, including the Southern Mountain Caribou are in decline and under pressure.

Today, the governments of Canada and British Columbia are working together on a new conservation agreement under the Species at Risk Act, with the intention to collaborate with First Nations on recovery planning and recovery efforts on the ground.

To know more: http://ow.ly/TQMe30gMxxF","The caribou is an iconic Canadian species found all across the country. But, many populations, including the Southern Mountain Caribou are in decline and under pressure. Today, the governments of Canada and British Columbia are working together on a new conservation agreement under the Species at Risk Act, with the intention to collaborate with First Nations on recovery planning and recovery efforts on the ground. To know more:",[],Environmental,56,0.1744435817805383,en,EnvironmentandNaturalResourcesinCanada_facebook
9,318424514044_10156765520994045,2017-11-30 09:16:39,https://www.facebook.com/HinterlandWW/videos/1887010884660346/,,,[],Social,51,0.0,tl,EnvironmentandNaturalResourcesinCanada_facebook
