,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,831850885512830976,2017-02-15 13:01:20,['https://t.co/0tj2wmN7eP'],It’s #FlagDay! Wave your #CanadianFlag proudly today as we celebrate #Canada150! @Canada https://t.co/0tj2wmN7eP,FlagDay Wave CanadianFlag proudly today celebrate Canada150 Canada https co 0tj2wmN7eP,"['#FlagDay', '#CanadianFlag', '#Canada150']",Social,195,1.0,en,Transport_gc_tweeter
1,827139917025247233,2017-02-02 13:01:38,['https://t.co/96q6PUH'],"It’s #GroundhogDay, watch out for critters checking for shadows. Keep your hands on the wheel and your eyes on the road #LeaveThePhoneAlone https://t.co/96q6PUHDcC",GroundhogDay watch critters checking shadows Keep hands wheel eyes road LeaveThePhoneAlone https co 96q6PUHDcC,"['#GroundhogDay', '#LeaveThePhoneAlone']",Environmental,121,0.0,en,Transport_gc_tweeter
2,834931082189471744,2017-02-24 01:00:56,['https://t.co/wGn5I9V7ts'],"In 1909, the Silver Dart took off from Baddeck, NS and became the first powered flight in Canada. Happy #JournéeAviationDay! https://t.co/wGn5I9V7ts",1909 Silver Dart took Baddeck NS became first powered flight Canada Happy eAviationDay https co wGn5I9V7ts,['#Journ'],Social,78,0.625,en,Transport_gc_tweeter
3,834840344919474179,2017-02-23 19:00:23,['https://t.co/AwplAXdPvQ'],"MT: #HappyBirthday to Minister Garneau, Canada's 1st astronaut to fly in space (on STS-41-G Challenger in 1984). @csa_asc 📷 @NASAhistory https://t.co/AwplAXdPvQ",MT HappyBirthday Minister Garneau Canada 1st astronaut fly space STS 41 Challenger 1984 NASAhistory https co AwplAXdPvQ,['#HappyBirthday'],Environmental,78,0.8,en,Transport_gc_tweeter
4,828620083413020673,2017-02-06 15:03:17,['https://t.co/A7\xe2\x80\xa6'],"RT @LibraryArchives: 65 years ago, Princess Elizabeth became #QueenElizabethII, the Queen of #Canada @TheCrownCa #Canada150 https://t.co/A7…",RT LibraryArchives 65 years ago Princess Elizabeth became QueenElizabethII Queen Canada TheCrownCa Canada150 https co,"['#QueenElizabethII', '#Canada', '#Canada150']",Social,73,0.0,en,Transport_gc_tweeter
5,831276886470832128,2017-02-13 23:00:28,['https://t.co/vHcCe1Tdv'],"Make sure to clean your child’s #CarSeat regularly. Food pieces can get stuck in the release lever, reducing the seat’s effectiveness. https://t.co/vHcCe1Tdv8",Make sure clean CarSeat regularly Food pieces get stuck release lever reducing effectiveness https co vHcCe1Tdv8,['#CarSeat'],Environmental,71,0.2888888888888889,en,Transport_gc_tweeter
6,830458951087054848,2017-02-11 16:50:17,['https://t.co/Jv3ATPXYPx'],"#DYK: Canada has over 900,000km of roads, that’s enough to circle the globe 22 times! #Staturday https://t.co/Jv3ATPXYPx",DYK Canada 900 000km roads enough circle globe 22 times Staturday https co Jv3ATPXYPx,"['#DYK', '#Staturday']",Social,66,0.0,en,Transport_gc_tweeter
7,829336216235626496,2017-02-08 14:28:56,"['https://t.co/7fT3wzyWhm', 'https://t.co/Kx1roAAI\xe2\x80\xa6']","RT @VIA_Rail: Wherever you're planning to celebrate #Canada150, we'll get you there in style. https://t.co/7fT3wzyWhm https://t.co/Kx1roAAI…",RT Wherever planning celebrate Canada150 get style https co 7fT3wzyWhm https co,['#Canada150'],Social,66,0.0,en,Transport_gc_tweeter
8,834828585584173060,2017-02-23 18:13:39,"['https://t.co/ZbSPiC1kkz', 'https://t.co/jYkhl1GJ9i']","If you witness a #laser pointed at an #aircraft, advise your local police: https://t.co/ZbSPiC1kkz  #NotABrightIdea https://t.co/jYkhl1GJ9i",witness laser pointed aircraft advise local police https co ZbSPiC1kkz NotABrightIdea https co jYkhl1GJ9i,"['#laser', '#aircraft', '#NotABrightIdea']",Environmental,66,0.0,en,Transport_gc_tweeter
9,836237587547320320,2017-02-27 15:32:32,['https://t.co/tbylIhOJmw'],It’s International #PolarBearDay! Look what our #NASPCrew spotted while patrolling Prince of Wales Island in @GOVofNUNAVUT https://t.co/tbylIhOJmw,International PolarBearDay Look NASPCrew spotted patrolling Prince Wales Island GOVofNUNAVUT https co tbylIhOJmw,"['#PolarBearDay', '#NASPCrew']",Social,63,0.0,en,Transport_gc_tweeter
