,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,431918433581020_796215857151274,2016-04-05 17:45:34,http://ow.ly/10gcd0,"What’s the right age to start saving for your retirement? 

The earlier you start saving, the more compound interest you’ll earn. So the right time is right now.  

Find out how time affects your investments: http://ow.ly/10gcd0","What’s the right age to start saving for your retirement? The earlier you start saving, the more compound interest you’ll earn. So the right time is right now. Find out how time affects your investments: cd0",[],Economical,105,0.0,en,YourMoneyMattersCanada_facebook
1,431918433581020_796019837170876,2016-04-05 08:53:07,https://www.facebook.com/YourMoneyMattersCanada/videos/796019837170876/,"Minister Morneau Facebook Live event in New Brunswick #Budget2016 - 
Le min Morneau au Nouveau-Brunswick, séance EN DIRECT sur Facebook #Budget2016","Minister Morneau Facebook Live event in New Brunswick - Le min Morneau au Nouveau-Brunswick, séance EN DIRECT sur Facebook","['#Budget2016', '#Budget2016']",Environmental,94,0.0,en,YourMoneyMattersCanada_facebook
2,431918433581020_807293102710216,2016-04-27 10:45:51,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/807293102710216/?type=3,"Ahhh, #springcleaning, that time of year when we dig into our closets to clear out what we don’t need.

However, just like when donating money, you want to know where your donated items are going. For example, did you know that not all drop-off bins belong to non-profit organizations? 

Some signs give the impression that donations go directly to charity when they actually go to a FOR-PROFIT business.

Learn more about donation bins: http://ow.ly/4n3MkG","Ahhh, , that time of year when we dig into our closets to clear out what we don’t need. However, just like when donating money, you want to know where your donated items are going. For example, did you know that not all drop-off bins belong to non-profit organizations? Some signs give the impression that donations go directly to charity when they actually go to a FOR-PROFIT business. Learn more about donation bins:",['#springcleaning'],Environmental,93,0.0,en,YourMoneyMattersCanada_facebook
3,431918433581020_802676469838546,2016-04-18 10:45:28,http://www.cra-arc.gc.ca/taxpayerrelief/,Do you have taxes owing and you’re not able to pay on time? Don’t panic!  You may qualify for taxpayer relief. Find out if you are eligible: http://ow.ly/4mO5Dv,Do you have taxes owing and you’re not able to pay on time? Don’t panic! You may qualify for taayer relief. Find out if you are eligible:,[],Economical,81,0.0,en,YourMoneyMattersCanada_facebook
4,431918433581020_796728040433389,2016-04-06 17:45:29,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/796728040433389/?type=3,"Identity theft happens when someone steals your personal information to commit a crime. While you can’t entirely control whether or not you will become a victim, there are ways to reduce the risk. The identity theft checklist offers great tips: http://ow.ly/10gdxh","Identity theft happens when someone steals your personal information to commit a crime. While you can’t entirely control whether or not you will become a victim, there are ways to reduce the risk. The identity theft checklist offers great tips:",[],Environmental,79,0.0,en,YourMoneyMattersCanada_facebook
5,431918433581020_803729396399920,2016-04-20 10:45:45,http://www.budget.gc.ca/2016/tool-outil/ccb-ace-en.html?utm_source=CanCa&utm_medium=Priority&utm_content=Calc&utm_campaign=CAbdgt16,Do you have kids? Use our Child Tax Benefit Calculator to find out what new child benefits your family could receive: http://ow.ly/4mO6NR #Budget2016,Do you have kids? Use our Child Tax Benefit Calculator to find out what new child benefits your family could receive:,['#Budget2016'],Social,52,0.0,en,YourMoneyMattersCanada_facebook
6,431918433581020_797145400391653,2016-04-07 12:53:33,https://www.facebook.com/YourMoneyMattersCanada/videos/797145400391653/,"Minister Morneau Facebook Live event in Kitchener-Waterloo #Budget2016
Le min Morneau à Kitchener-Waterloo, séance EN DIRECT sur Facebook #Budget2016","Minister Morneau Facebook Live event in Kitchener-Waterloo Le min Morneau à Kitchener-Waterloo, séance EN DIRECT sur Facebook","['#Budget2016', '#Budget2016']",Environmental,50,0.0,en,YourMoneyMattersCanada_facebook
7,431918433581020_793762187396641,2016-04-01 06:02:16,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/793762187396641/?type=3,"Ever see an ad for a great bargain on something you really want but then you show up and find it’s sold out?

It’s not just an April Fool’s Day trick. It’s called “bait and switch,” and it’s illegal! Find out more: http://ow.ly/ZUr3S","Ever see an ad for a great bargain on something you really want but then you show up and find it’s sold out? It’s not just an April Fool’s Day trick. It’s called “bait and switch,” and it’s illegal! Find out more:",[],Environmental,45,0.0,en,YourMoneyMattersCanada_facebook
8,431918433581020_796568140449379,2016-04-06 10:45:51,http://ow.ly/10gcBb,"Big or small, every wedding needs a budget.  

Plan accordingly to make sure your wedding doesn’t cost you when it comes to your big picture financial goals.

Download the interactive wedding budget worksheet to help you track expenses: http://ow.ly/10gcBb","Big or small, every wedding needs a budget. Plan accordingly to make sure your wedding doesn’t cost you when it comes to your big picture financial goals. Download the interactive wedding budget worksheet to help you track eenses:",[],Environmental,37,0.0,en,YourMoneyMattersCanada_facebook
9,431918433581020_794149550691238,2016-04-01 17:45:32,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/794149550691238/?type=3,"Don’t be an April Fool by having your hard-earned money stolen! Phishing scams are designed to get you to disclose your banking and other personal information #FPM2016

How to spot it:  http://ow.ly/ZTRIP 

How to report it: http://ow.ly/ZUsYv",Don’t be an April Fool by having your hard-earned money stolen! Phishing scams are designed to get you to disclose your banking and other personal information How to spot it: How to report it:,['#FPM2016'],Economical,31,0.0,en,YourMoneyMattersCanada_facebook
