,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,767332068762218496,2016-08-21 12:06:36,['https://t.co/5tqfeTWvq4'],Deploys investigator following collision between 2 trains in Toronto ON https://t.co/5tqfeTWvq4,Deploys investigator following collision trains Toronto https co 5tqfeTWvq4,[],Economical,17,0.0,en,TSBCanada_tweeter
1,760533207255281664,2016-08-02 17:50:21,['https://t.co/xDJFjBNsek'],The first persons arriving at an accident site can render valuable assistance. Info for first responders: https://t.co/xDJFjBNsek,first persons arriving accident site render valuable assistance Info first responders https co xDJFjBNsek,[],Environmental,14,0.25,en,TSBCanada_tweeter
2,762717762175246336,2016-08-08 18:30:59,"['https://t.co/ArTLksxpB', 'https://t.co/MVxCHJGTJG']","Investigation process in 3 phases: field phase, examination &amp; analysis phase, report phase https://t.co/ArTLksxpBU https://t.co/MVxCHJGTJG",Investigation process phases field phase examination amp analysis phase report phase https co ArTLksxpBU https co MVxCHJGTJG,[],Economical,10,0.0,en,TSBCanada_tweeter
3,770368983358906369,2016-08-29 21:14:13,['https://t.co/tmzJPJ1GSe'],Deploys a team to a collision between a passenger vessel and a whale near Les Escoumins QC https://t.co/tmzJPJ1GSe,Deploys team collision passenger vessel whale near Les Escoumins QC https co tmzJPJ1GSe,[],Social,9,0.1,en,TSBCanada_tweeter
4,760845485515083777,2016-08-03 14:31:14,"['https://t.co/b3OgDM1sfo', 'https://t.co/KF4L94305z']","Among our most viewed #photos: Close up view of right wing, runway excursion Halifax, NS https://t.co/b3OgDM1sfo https://t.co/KF4L94305z",Among viewed photos Close view right wing runway excursion Halifax NS https co b3OgDM1sfo https co KF4L94305z,['#photos'],Social,9,0.3928571428571429,en,TSBCanada_tweeter
5,766286151548297216,2016-08-18 14:50:30,['https://t.co/1eg8iD0F3e'],#DYK that our investigators sometimes reconstruct aircraft in order to understand what happened? Swissair 1998: https://t.co/1eg8iD0F3e,DYK investigators sometimes reconstruct aircraft order understand happened Swissair 1998 https co 1eg8iD0F3e,['#DYK'],Environmental,8,0.0,en,TSBCanada_tweeter
6,764076868005834753,2016-08-12 12:31:35,['https://t.co/7iAzQZ8ya'],"Deployed a team to the site of an aircraft accident in Peterborough, Ontario https://t.co/7iAzQZ8yad",Deployed team site aircraft accident Peterborough Ontario https co 7iAzQZ8yad,[],Environmental,7,0.0,en,TSBCanada_tweeter
7,761570285434863616,2016-08-05 14:31:19,['https://t.co/Eg9JRS7Lw'],#Photos: 25 years of advancing transportation safety. Accident sites &amp; TSB employees at work throughout the years https://t.co/Eg9JRS7LwU,Photos 25 years advancing transportation safety Accident sites amp TSB employees work throughout years https co Eg9JRS7LwU,['#Photos'],Social,6,0.0,en,TSBCanada_tweeter
8,768810268331741184,2016-08-25 14:00:26,['https://t.co/dC3tqj3hor'],First-ever #Transportation #Safety Summit highlights importance of org. information flow and safety culture https://t.co/dC3tqj3hor,First ever Transportation Safety Summit highlights importance org information flow safety culture https co dC3tqj3hor,"['#Transportation', '#Safety']",Social,6,0.0,en,TSBCanada_tweeter
9,766632182043578369,2016-08-19 13:45:30,['https://t.co/nQ5gRm26x7'],Among our most viewed videos: Striking and sinking of the BC Ferries Queen of the North (animation) https://t.co/nQ5gRm26x7,Among viewed videos Striking sinking BC Ferries Queen North animation https co nQ5gRm26x7,[],Environmental,6,0.5,en,TSBCanada_tweeter
10,769531239267270658,2016-08-27 13:45:19,['https://t.co/Dnhy83uitQ'],"Reportable aviation accidents down by 9 in July 2016, compared with July 2015 https://t.co/Dnhy83uitQ #Stats",Reportable aviation accidents July 2016 compared July 2015 https co Dnhy83uitQ Stats,['#Stats'],Environmental,5,-0.1555555555555556,en,TSBCanada_tweeter
11,768497012211847168,2016-08-24 17:15:40,['https://t.co/blm626SH7X'],#DYK that we publish monthly and yearly statistics for each transportation mode? Take a look at our railway #stats https://t.co/blm626SH7X,DYK publish monthly yearly statistics transportation mode Take look railway stats https co blm626SH7X,"['#DYK', '#stats']",Economical,5,0.0,en,TSBCanada_tweeter
12,764178533417615360,2016-08-12 19:15:34,"['https://t.co/ghdqXOMLJV', 'https://t.co/orf9jmCJ8K']",#SECURITAS: Report transportation safety concerns in confidence https://t.co/ghdqXOMLJV https://t.co/orf9jmCJ8K,SECURITAS Report transportation safety concerns confidence https co ghdqXOMLJV https co orf9jmCJ8K,['#SECURITAS'],Social,4,0.0,en,TSBCanada_tweeter
