,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,881167183203770368,2017-07-01 15:06:42,['https://t.c\xe2\x80\xa6'],"RT @Min_AANC: En cette #FêteduCanada, apprenons du passé pour aller de l’avant dans un esprit de #réconciliation et de respect. https://t.c…",RT En cette apprenons du pour aller de avant dans un esprit de conciliation et de respect https,"['#F', '#r']",Social,109,0.0,fr,GCAutochtones_tweeter
1,886918706365960193,2017-07-17 12:01:12,['https://t.co/a29072wspF'],Bonne chance aux participants des Jeux autochtones de l'Amérique du Nord à #Toronto! Go #Équipe88! @naig2017to https://t.co/a29072wspF,Bonne chance aux participants des Jeux autochtones de rique du Nord Toronto Go quipe88 naig2017to https co a29072wspF,"['#Toronto', '#']",Social,39,0.0,fr,GCAutochtones_tweeter
2,881150694950141952,2017-07-01 14:01:11,"['https://t.co/lgRNXZHQIp', 'https://t.co/hZqj4vdg5B']","Du 1er au 7 juil., c'est la #SemaineHistoire2017! Apprenez-en plus sur l'histoire des #Autochtones au #Canada : https://t.co/lgRNXZHQIp https://t.co/hZqj4vdg5B",1er juil SemaineHistoire2017 Apprenez plus histoire Autochtones Canada https co lgRNXZHQIp https co hZqj4vdg5B,"['#SemaineHistoire2017', '#Autochtones', '#Canada']",Social,18,0.0,fr,GCAutochtones_tweeter
3,888411992784089088,2017-07-21 14:54:59,[],RT @SportCanada_Fr: L'euphorie du vendredi quand tu as une collection de photos inspirantes des @naig2017to à partager! 🙌📸 #SoutienSport #E…,RT euphorie du vendredi quand tu une collection de photos inspirantes des naig2017to partager SoutienSport,"['#SoutienSport', '#E']",Environmental,10,0.0,fr,GCAutochtones_tweeter
4,883045554183442432,2017-07-06 19:30:40,['https://t.co/qLgxW4yjob'],"Bonne chance aux athlètes participant aux Jeux #Autochtones Inter-Bandes à Wemotaci, Québec! https://t.co/qLgxW4yjob 
#jeunesautochtones",Bonne chance aux tes participant aux Jeux Autochtones Inter Bandes Wemotaci bec https co qLgxW4yjob jeunesautochtones,"['#Autochtones', '#jeunesautochtones']",Social,10,0.0,fr,GCAutochtones_tweeter
5,886751038082093056,2017-07-17 00:54:57,['https://t.co/ucXPdyKkL'],Beaucoup d'énergie parmi les équipes qui se dirigent vers la cérémonie d'ouverture des Jeux #autochtones d'Amérique du Nord  #2017JAAN! https://t.co/ucXPdyKkLu,Beaucoup nergie parmi les quipes qui se dirigent vers la monie ouverture des Jeux autochtones rique du Nord 2017JAAN https co ucXPdyKkLu,"['#autochtones', '#2017JAAN']",Environmental,10,0.0,fr,GCAutochtones_tweeter
6,881512945905283072,2017-07-02 14:00:38,"['https://t.co/MOIaHErw', 'https://t.co/uANk7b04FX']",Et c'est terminé! Merci d'avoir participé! Quelles #lecturesautochtones avez-vous préférées? https://t.co/MOIaHErwUu https://t.co/uANk7b04FX,Et est Merci avoir Quelles lecturesautochtones avez vous es https co MOIaHErwUu https co uANk7b04FX,['#lecturesautochtones'],Social,10,0.0,fr,GCAutochtones_tweeter
7,888430612301983744,2017-07-21 16:08:58,['https://t.co/gwkbbUDJ2T'],RDV du 1er au 3 septembre à #KWE! pour découvrir les cultures #autochtones des 11 Nations au #Québec. https://t.co/gwkbbUDJ2T,RDV du 1er au septembre KWE pour couvrir les cultures autochtones des 11 Nations au bec https co gwkbbUDJ2T,"['#KWE', '#autochtones', '#Qu']",Social,10,0.0,fr,GCAutochtones_tweeter
8,891644820548177920,2017-07-30 13:01:05,['https://t.co/9WwYhyNTuj'],"Bonne Journée internationale de l'#amitié!
« L'amitié entre peuples et cultures peut inspirer la paix et la réconciliation. » - ONU https://t.co/9WwYhyNTuj",Bonne internationale de entre peuples et cultures peut inspirer la paix et la conciliation ONU https co 9WwYhyNTuj,['#amiti'],Social,10,0.0,fr,GCAutochtones_tweeter
9,886767115918823425,2017-07-17 01:58:50,['https://t.co/rcG93B5I3o'],La cérémonie d'ouverture des Jeux #autochtones de l'Amérique du Nord bat son plein au rythme de @TabBep ! #TousEnsemble #Équipe88 https://t.co/rcG93B5I3o,La monie ouverture des Jeux autochtones de rique du Nord bat son plein au rythme de TabBep TousEnsemble quipe88 https co rcG93B5I3o,"['#autochtones', '#TousEnsemble', '#']",Environmental,10,0.0,fr,GCAutochtones_tweeter
