,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,929131971271385088,2017-11-10 23:41:39,[],"RT @CanadianPM: 117,000 poppies, one for each of Canada’s Fallen, cascade down Centre Block on Parliament Hill in Ottawa. #CanadaRemembers…",RT CanadianPM 117 000 poppies one Fallen cascade Centre Block Parliament Hill Ottawa,['#CanadaRemembers'],Environmental,2372,-0.1555555555555556,en,environmentca_tweeter
1,930827930275598337,2017-11-15 16:00:47,[],"RT @UNFCCC: 12-year-old Timoci Naulusala from Fiji  gives speech at #COP23  

""The sea is swallowing villages, eating away at shorelines, w…",RT UNFCCC 12 year old Timoci Naulusala Fiji gives speech COP23 sea swallowing villages eating away shorelines,['#COP23'],Environmental,1292,0.0,en,environmentca_tweeter
2,927886597001015296,2017-11-07 13:12:58,['https://t.co/\xe2\x80\xa6'],"RT @UNEP: By 2030, the world will require: 
40% more water 💧
50% more food 🍅🥦
40% more energy ⚡
It's time for new approaches: https://t.co/…",RT UNEP 2030 world require 40 water 50 food 40 energy time new approaches https co,[],Environmental,872,0.40909090909090906,en,environmentca_tweeter
3,927883454712295424,2017-11-07 13:00:29,[],"RT @UNFCCC: ""I want to save the world because I live in the world"". Wise words from one of our smaller performers at the #COP23 opening. @C…",RT UNFCCC want save world live world Wise words one smaller performers COP23 opening,['#COP23'],Environmental,742,0.27878787878787875,en,environmentca_tweeter
4,925772900388483077,2017-11-01 17:13:54,['https://t.co/h8bs4wi6eV'],RT @VeteransENG_CA: #Day1 of 11 Days of Remembrance… Show us your poppies! #CanadaRemembers https://t.co/h8bs4wi6eV,RT Day1 11 Days Show us poppies CanadaRemembers https co h8bs4wi6eV,"['#Day1', '#CanadaRemembers']",Social,526,0.0,en,environmentca_tweeter
5,933755343322181632,2017-11-23 17:53:16,[],"RT @UNEP: Ozone fact:
Thanks to #MontrealProtocol, over 99% of chemicals that deplete the ozone layer have been phased out globally.
📷 @NAS…",RT UNEP Ozone fact Thanks MontrealProtocol 99 chemicals deplete ozone layer phased globally,['#MontrealProtocol'],Economical,395,0.1,en,environmentca_tweeter
6,929383644795371520,2017-11-11 16:21:42,['https://t.co/2Gz6\xe2\x80\xa6'],"RT @CanadianPM: “We owe a great debt to our veterans, to the fallen, and to the families who love them.” #CanadaRemembers https://t.co/2Gz6…",RT CanadianPM owe great debt veterans fallen families love CanadaRemembers https co,['#CanadaRemembers'],Social,390,0.65,en,environmentca_tweeter
7,926423733191004160,2017-11-03 12:20:04,['https://t.co/nbSC8T4i\xe2\x80\xa6'],RT @UNFCCC: Global #ClimateAction at the @UN Climate Change Conference #COP23 in Bonn! Full programme available here: https://t.co/nbSC8T4i…,RT UNFCCC Global ClimateAction UN Climate Change Conference COP23 Bonn Full programme available https co,"['#ClimateAction', '#COP23']",Environmental,298,0.25,en,environmentca_tweeter
8,929383611610038273,2017-11-11 16:21:34,['https://t.co/mr\xe2\x80\xa6'],"RT @CanadianPM: “We stand together, a grateful country, with poppies close to our hearts. Lest we forget.” #CanadaRemembers https://t.co/mr…",RT CanadianPM stand together grateful country poppies close hearts Lest forget CanadaRemembers https co,['#CanadaRemembers'],Environmental,269,0.0,en,environmentca_tweeter
9,927886382135160833,2017-11-07 13:12:07,['https://t.co/MCfDULf1Qh'],"RT @UNEP: It is very likely that 2017 will be the one of the three hottest years on record. Read more:  https://t.co/MCfDULf1Qh
#climatecha…",RT UNEP likely 2017 one three hottest years record Read https co MCfDULf1Qh,['#climatecha'],Environmental,269,0.25,en,environmentca_tweeter
