,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,318424514044_10155396901694045,2016-11-23 09:01:22,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155396901694045/,,,[],Social,1139,0.09135171199699416,tl,EnvironmentandNaturalResourcesinCanada_facebook
1,318424514044_10155377927159045,2016-11-17 10:53:35,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155377927159045/?type=3,"Breaking news! Results of the Royal Canadian Geographic Society’s National Bird contest are in! Congratulations to the Gray Jay!
Did you know, the Gray Jay is found in all 13 provinces and territories, figures strongly in Aboriginal culture, and stays in Canada year-round?
Thank you Canadians for engaging and demonstrating passion for birds! Let’s keep working together to conserve and protect all birds.","Breaking news! Results of the Royal Canadian Geographic Society’s National Bird contest are in! Congratulations to the Gray Jay! Did you know, the Gray Jay is found in all provinces and territories, figures strongly in Aboriginal culture, and stays in Canada year-round? Thank you Canadians for engaging and demonstrating passion for birds! Let’s keep working together to conserve and protect all birds.",[],Environmental,146,0.23080357142857144,en,EnvironmentandNaturalResourcesinCanada_facebook
2,318424514044_10155371096514045,2016-11-15 09:35:11,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155371096514045/?type=3,"Did you know that on November 15, 1973, Canada, the U.S., Russia, Greenland (Denmark) and Norway signed an agreement on the conservation of polar bears? 

Polar bears are important for people in northern communities, the States and the world.  We will continue to collaborate on new and ongoing conservation initiatives. Happy 43rd Anniversary! 🎂 http://ow.ly/pzZl306bN2m","Did you know that on November , , Canada, the U.S., Russia, Greenland (Denmark) and Norway signed an agreement on the conservation of polar bears? Polar bears are important for people in northern communities, the States and the world. We will continue to collaborate on new and ongoing conservation initiatives. Happy rd Anniversary!",[],Environmental,100,0.0625,en,EnvironmentandNaturalResourcesinCanada_facebook
3,318424514044_10155351417289045,2016-11-10 08:35:17,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155351417289045/?type=3,"Meet Barbara Campbell (on the right). She, along with Lynne Allen (on the left) and Lynda Maltby made the first all-female Canadian Wildlife Service research team bird banding in the Arctic, back in 1975. 

Now, 41 years later, Barbara continues her work with the Canadian Wildlife Service at Environment and Climate Change Canada. #TBT #WorldScienceDay http://ow.ly/Yk1k3060kTp","Meet Barbara Campbell (on the right). She, along with Lynne Allen (on the left) and Lynda Maltby made the first all-female Canadian Wildlife Service research team bird banding in the Arctic, back in . Now, years later, Barbara continues her work with the Canadian Wildlife Service at Environment and Climate Change Canada.","['#TBT', '#WorldScienceDay']",Environmental,100,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
4,318424514044_10155342128779045,2016-11-07 17:18:58,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155342128779045/?type=3,"In case you missed it: Today, Minister of Environment and Climate Change, Catherine McKenna, highlighted Canada’s new #OceansProtectionPlan to increase marine safety, advance science and keep our waters and wildlife safe! Learn more: http://ow.ly/ukVe305WSUY","In case you missed it: Today, Minister of Environment and Climate Change, Catherine McKenna, highlighted Canada’s new to increase marine safety, advance science and keep our waters and wildlife safe! Learn more:",['#OceansProtectionPlan'],Environmental,93,0.14285714285714285,en,EnvironmentandNaturalResourcesinCanada_facebook
5,318424514044_10155344325714045,2016-11-08 10:00:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155344325714045/,These long-finned pilot whales are spotted foraging for food off the coast of Nova Scotia in the Gully Marine Protected Area. Watch to learn about their interesting eating habits and discover why the Gully is an important habitat for 15 other species of whales and dolphins.,These long-finned pilot whales are spotted foraging for food off the coast of Nova Scotia in the Gully Marine Protected Area. Watch to learn about their interesting eating habits and discover why the Gully is an important habitat for other species of whales and dolphins.,[],Environmental,87,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
6,318424514044_10155341025079045,2016-11-07 09:52:12,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155341025079045/?type=3,"Did you know that a significant number of toiletries such as scrubs and toothpastes are known to contain thousands of minuscule pieces of plastic called microbeads? These end up in our waterways and ultimately in the marine food chain. 

Today, we’re taking another important step to phase out the use of microbeads and protect the long-term health of our environment. Let’s keep Canada’s lakes and rivers clean! We want to hear from you during the 75-day consultation period on these proposed Microbeads in Toiletries Regulations. Submit your comments to the following e-mail address: ec.produits-products.ec@canada.ca, by January 19, 2017. http://ow.ly/lUNl305VJxM","Did you know that a significant number of toiletries such as scrubs and toothpastes are known to contain thousands of minuscule pieces of plastic called microbeads? These end up in our waterways and ultimately in the marine food chain. Today, we’re taking another important step to phase out the use of microbeads and protect the long-term health of our environment. Let’s keep Canada’s lakes and rivers clean! We want to hear from you during the -day consultation period on these proposed Microbeads in Toiletries Regulations. Submit your comments to the following e-mail address: ec.produits-products.ec.ca, by January , .",[],Environmental,76,0.325,en,EnvironmentandNaturalResourcesinCanada_facebook
7,318424514044_10155391243089045,2016-11-21 11:07:44,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155391243089045/,The government of Canada is taking action to accelerate the phase out of coal power and introducing cleaner technologies. http://ow.ly/DniP306nK3F,The government of Canada is taking action to accelerate the phase out of coal power and introducing cleaner technologies.,[],Economical,74,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
8,318424514044_10155383989879045,2016-11-19 08:28:28,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155383989879045/?type=3,"Save the date and share with your friends! 

You are invited to join the National Youth Summit on Climate Change happening on Facebook Live, November 23! Catherine McKenna, Minister of Environment and Climate Change is calling on you to discuss and develop with your peers, ideas and solutions on topics like sustainable food systems, transportation, clean energy, water conservation, green space and more. You’ll have the chance to share those ideas and ask questions to Minister McKenna and other experts during the Q&A session. 

For more info: http://ow.ly/t11i306kI6y
RSVP: http://ow.ly/bujR306kI9n","Save the date and share with your friends! You are invited to join the National Youth Summit on Climate Change happening on Facebook Live, November ! Catherine McKenna, Minister of Environment and Climate Change is calling on you to discuss and develop with your peers, ideas and solutions on topics like sustainable food systems, transportation, clean energy, water conservation, green space and more. You’ll have the chance to share those ideas and ask questions to Minister McKenna and other eerts during the Q&A session. For more info: RSVP:",[],Environmental,72,0.3333333333333333,en,EnvironmentandNaturalResourcesinCanada_facebook
9,318424514044_10155351467484045,2016-11-10 09:01:41,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155351467484045/?type=3,"Dr. Victoria Tschirhart is a Natural Resources Canada research scientist with the Geo-mapping for Energy and Minerals (GEM) program. Here she is taking a #ScienceSelfie while obtaining gravity measurements in the Wager Bay area of Nunavut. Dr. Tschirhart uses an instrument called a gravimeter to measure the variations in gravity to identify density contrasts in the underlying rocks. 

To learn more about the GEM program: http://ow.ly/tNV83060le3",Dr. Victoria Tschirhart is a Natural Resources Canada research scientist with the Geo-mapping for Energy and Minerals (GEM) program. Here she is taking a while obtaining gravity measurements in the Wager Bay area of Nunavut. Dr. Tschirhart uses an instrument called a gravimeter to measure the variations in gravity to identify density contrasts in the underlying rocks. To learn more about the GEM program:,['#ScienceSelfie'],Environmental,67,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
