,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,872841956237336576,2017-06-08 15:45:13,"['https://t.co/x7TZmQOv1I', 'https://t.co/KEBs7IJG8E']",RT @DFO_MPO: Happy #WorldOceansDay to all those who enjoy our oceans! 🌊 https://t.co/x7TZmQOv1I https://t.co/KEBs7IJG8E,RT Happy WorldOceansDay enjoy oceans https co x7TZmQOv1I https co KEBs7IJG8E,['#WorldOceansDay'],Environmental,157,0.65,en,ENERGYSTAR_CAN_tweeter
1,872101596154519552,2017-06-06 14:43:18,['https://t.co/vlP3IvnRE7'],RT @environmentca: Tomorrow is #CleanAirDay! Here’s how you can take action to improve air quality: https://t.co/vlP3IvnRE7 #EnviroWeek htt…,RT environmentca Tomorrow CleanAirDay take action improve air quality https co vlP3IvnRE7 EnviroWeek,"['#CleanAirDay', '#EnviroWeek']",Environmental,35,0.1,en,ENERGYSTAR_CAN_tweeter
2,878266626906349569,2017-06-23 15:00:55,['https://t.co/pPUG36QwEF'],Save energy this weekend by unplugging &amp; connecting with nature. Plan a #Canada150 roadtrip &amp; visit Canada’s #NationalParks. @ParksCanada https://t.co/pPUG36QwEF,Save energy weekend unplugging amp connecting nature Plan Canada150 roadtrip amp visit NationalParks ParksCanada https co pPUG36QwEF,"['#Canada150', '#NationalParks']",Environmental,34,0.0,en,ENERGYSTAR_CAN_tweeter
3,873228164784377857,2017-06-09 17:19:52,['https://t.co/WAs1B5Rgp'],RT @environmentca: Today is #CleanupDay! Let’s clean up Canada! #EnviroWeek https://t.co/WAs1B5RgpD,RT environmentca Today CleanupDay clean Canada EnviroWeek https co WAs1B5RgpD,"['#CleanupDay', '#EnviroWeek']",Environmental,30,0.4583333333333334,en,ENERGYSTAR_CAN_tweeter
4,877542176707760128,2017-06-21 15:02:13,"['https://t.co/rxqiWGwx5m', 'https://t.co/1CCxtRXial']",Happy #FirstDayOfSummer! Keep your cool when the season heats up with these 5 chill #ENERGYSTARCanada tips: https://t.co/rxqiWGwx5m https://t.co/1CCxtRXial,Happy FirstDayOfSummer Keep cool season heats chill ENERGYSTARCanada tips https co rxqiWGwx5m https co 1CCxtRXial,"['#FirstDayOfSummer', '#ENERGYSTARCanada']",Social,25,0.675,en,ENERGYSTAR_CAN_tweeter
5,871743753698111488,2017-06-05 15:01:21,['https://t.co/g2YfkK3Iqm'],Life is better #WithNature. Spend time outside today for #WorldEnvironmentDay &amp; make sure to unplug before you do #WEDCan https://t.co/g2YfkK3Iqm,Life better WithNature Spend time outside today WorldEnvironmentDay amp make sure unplug WEDCan https co g2YfkK3Iqm,"['#WithNature', '#WorldEnvironmentDay', '#WEDCan']",Environmental,22,0.3333333333333333,en,ENERGYSTAR_CAN_tweeter
6,879353705598001152,2017-06-26 15:00:35,"['https://t.co/cYNiqENKHr', 'https://t.co/AEWKnHC8e']",#DYK most ENERGY STAR LED bulbs are dimmable? Choose ENERGY STAR LED lights to #saveenergy &amp; protect the #climate. https://t.co/cYNiqENKHr https://t.co/AEWKnHC8e9,DYK ENERGY STAR LED bulbs dimmable Choose ENERGY STAR LED lights saveenergy amp protect climate https co cYNiqENKHr https co AEWKnHC8e9,"['#DYK', '#saveenergy', '#climate']",Environmental,21,0.5,en,ENERGYSTAR_CAN_tweeter
7,872106099314393089,2017-06-06 15:01:11,"['https://t.co/dc0Jie2uzi', 'https://t.co/kWwP11QIME']","Whether you prefer a warmer or cooler light for your home, ENERGY STAR LED bulbs have it. #StylishSavings https://t.co/dc0Jie2uzi https://t.co/kWwP11QIME",Whether prefer warmer cooler light home ENERGY STAR LED bulbs StylishSavings https co dc0Jie2uzi https co kWwP11QIME,['#StylishSavings'],Environmental,21,0.4,en,ENERGYSTAR_CAN_tweeter
8,872181507728822273,2017-06-06 20:00:50,"['https://t.co/LHYDIpqQqg', 'https://t.co/Xd40MSDHKp']",It’s #CanadianEnvironmentWeek–Protect the #environment &amp; switch to ENERGY STAR products to help reduce GHG emissions https://t.co/LHYDIpqQqg https://t.co/Xd40MSDHKp,Protect environment amp switch ENERGY STAR products help reduce GHG emissions https co LHYDIpqQqg https co Xd40MSDHKp,"['#CanadianEnvironmentWeek', '#environment']",Economical,20,0.0,en,ENERGYSTAR_CAN_tweeter
9,877910843513372673,2017-06-22 15:27:10,"['https://t.co/GrWlZJhh', 'https://t.co/p9ceXVBid7']",Here we go! Excited to announce the recipients of the 2017 #ENERGYSTARCanada awards! (1/16) https://t.co/GrWlZJhhc2 https://t.co/p9ceXVBid7,go Excited announce recipients 2017 ENERGYSTARCanada awards 16 https co GrWlZJhhc2 https co p9ceXVBid7,['#ENERGYSTARCanada'],Economical,19,0.46875,en,ENERGYSTAR_CAN_tweeter
