,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,836346450346934275,2017-02-27 22:45:06,"['https://t.co/uPRIzIY5pP', 'https://t.co/ha5XDyjJVw']",«Nanuq» signifie #ourspolaire en #inuktitut. Apprenez-en plus en cette Journée des ours polaires : https://t.co/uPRIzIY5pP @PolarBears https://t.co/ha5XDyjJVw,signifie ourspolaire en inuktitut Apprenez en plus en cette des polaires https co uPRIzIY5pP PolarBears https co ha5XDyjJVw,"['#ourspolaire', '#inuktitut']",Environmental,54,0.0,fr,GCAutochtones_tweeter
1,826839307440812034,2017-02-01 17:07:07,[],"RT @PMcanadien: Voici @Rachel_PMYC, membre du #ConseilJeunessePM et participante à la rencontre d'Ikaarvik avec Peter Schiefke, à Pond Inle…",RT PMcanadien Voici membre du ConseilJeunessePM et participante la rencontre Ikaarvik avec Peter Schiefke Pond,['#ConseilJeunessePM'],Social,32,0.0,fr,GCAutochtones_tweeter
2,834060154161229825,2017-02-21 15:20:11,['https://t.co/5dm3ygT0UA'],C'est la Journée de la #languematernelle! #SVQ plus de 60 #languesautochtones sont parlées au #Canada? #IMLD https://t.co/5dm3ygT0UA,est la de la languematernelle SVQ plus de 60 languesautochtones sont es au Canada IMLD https co 5dm3ygT0UA,"['#languematernelle', '#SVQ', '#languesautochtones', '#Canada', '#IMLD']",Social,28,0.0,fr,GCAutochtones_tweeter
3,831514664571904001,2017-02-14 14:45:19,['https://t.co/sPjk1V9H1K'],"💕 Joyeuse #SaintValentin !

Vous comptez dire ""Je t'aime"" en quelle langue aujourd'hui? https://t.co/sPjk1V9H1K",Joyeuse SaintValentin Vous comptez dire Je aime en quelle langue aujourd hui https co sPjk1V9H1K,['#SaintValentin'],Social,20,0.0,fr,GCAutochtones_tweeter
4,827175389667663874,2017-02-02 15:22:35,[],"RT @environnementca: Célébrons la diversité de notre #faune, #flore et #météo durant #Canada150. Parce que c’est ce qui rend le Canada uniq…",RT environnementca brons la de notre faune flore et durant Canada150 Parce que est ce qui rend le Canada,"['#faune', '#flore', '#m', '#Canada150']",Environmental,19,0.0,fr,GCAutochtones_tweeter
5,830433808738611200,2017-02-11 15:10:23,['https://t.co/PHQKEpVtvK'],RT @MindesSciences: Joignez-vous à moi demain 10hHE sur FB Eurêka! Canada pour clavarder avec #femmesenSTIM: https://t.co/PHQKEpVtvK #Journ…,RT MindesSciences Joignez vous moi demain 10hHE sur FB Canada pour clavarder avec femmesenSTIM https co PHQKEpVtvK,"['#femmesenSTIM', '#Journ']",Social,19,0.0,fr,GCAutochtones_tweeter
6,835495840672264192,2017-02-25 14:25:05,['https://t.co/cl2pOU0Vvh'],"(1/2) D'ici à la Journée de la femme le 8 mars, nous célébrons les #femmesautochtones au Canada! https://t.co/cl2pOU0Vvh",ici la de la femme le mars nous brons les femmesautochtones au Canada https co cl2pOU0Vvh,['#femmesautochtones'],Social,19,0.0,fr,GCAutochtones_tweeter
7,835497163127996417,2017-02-25 14:30:21,['https://t.co/O4sKc7PwzK'],(2/2) Qui sont les #femmesautochtones inspirantes dans votre vie? Répondez à ce gazouillis pour nous le laisser savoir! https://t.co/O4sKc7PwzK,Qui sont les femmesautochtones inspirantes dans votre vie pondez ce gazouillis pour nous le laisser savoir https co O4sKc7PwzK,['#femmesautochtones'],Social,19,0.0,fr,GCAutochtones_tweeter
8,829350835683471360,2017-02-08 15:27:02,['https://t.co/HtL6TV8Tgm'],RT @StatCan_fra: Consultez notre nouvelle infographie sur la croissance démographique au #Canada https://t.co/HtL6TV8Tgm #Recensementde2016…,RT Consultez notre nouvelle infographie sur la croissance mographique au Canada https co HtL6TV8Tgm,"['#Canada', '#Recensementde2016']",Economical,16,0.0,fr,GCAutochtones_tweeter
9,832688718251175937,2017-02-17 20:30:35,['https://t.co/GqFYIZY1U7'],"Bravo, Ontario Native Fire Fighters Society et Six Nations of the Grand River pour votre leadership en sécurité-indendie des PN @FNNHC! https://t.co/GqFYIZY1U7",Bravo Ontario Native Fire Fighters Society et Six Nations Grand River pour votre leadership en indendie des PN FNNHC https co GqFYIZY1U7,[],Social,15,0.625,en,GCAutochtones_tweeter
10,836614864550391808,2017-02-28 16:31:41,['https://t.c\xe2\x80\xa6'],"RT @UN4Indigenous: Members of the @UN4Indigenous are welcomed in Canada by First Nations, Métis &amp; Inuit elders #WeAreIndigenous https://t.c…",RT UN4Indigenous Members UN4Indigenous welcomed Canada First Nations tis amp Inuit elders WeAreIndigenous https,['#WeAreIndigenous'],Social,15,0.25,en,GCAutochtones_tweeter
