,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,318424514044_10155978270779045,2017-04-24 12:16:34,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155978270779045/,"Canadian Youth ! Take part in the Great Canadian Video Contest for World Environment Day! No matter where you live, you are surrounded by amazing nature and we want you to share it with the rest of the world! Tell us what part of Canada’s natural heritage makes you a proud Canadian! Get the deets :  http://ow.ly/7m9430b4YLZ","Canadian Youth ! Take part in the Great Canadian Video Contest for World Environment Day! No matter where you live, you are surrounded by amazing nature and we want you to share it with the rest of the world! Tell us what part of Canada’s natural heritage makes you a proud Canadian! Get the deets :",[],Environmental,367,0.07688172043010752,en,EnvironmentandNaturalResourcesinCanada_facebook
1,318424514044_10155988996264045,2017-04-27 15:38:50,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155988996264045/,"Canada is home to 532 species who are at risk due to ecosystem degradation and loss. It is up to all Canadians to work together to help protect and conserve their habitat. Today, a newly formed advisory committee met with Minister McKenna to find practical solutions for these creatures. By working together, we can safeguard the health of our Canadian wildlife and ecosystems!","Canada is home to species who are at risk due to ecosystem degradation and loss. It is up to all Canadians to work together to help protect and conserve their habitat. Today, a newly formed advisory committee met with Minister McKenna to find practical solutions for these creatures. By working together, we can safeguard the health of our Canadian wildlife and ecosystems!",[],Environmental,225,-0.11385957792207793,en,EnvironmentandNaturalResourcesinCanada_facebook
2,318424514044_10155904022604045,2017-04-05 07:10:29,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155904022604045/,Environment and Climate Change Minister Catherine McKenna and Expert Panel Chair Johanne Gélinas will have an armchair discussion on the federal review of environmental assessment processes at the 2017 International Association of Impact Assessment Conference in Montreal. #IAIA17,Environment and Climate Change Minister Catherine McKenna and Eert Panel Chair Johanne Gélinas will have an armchair discussion on the federal review of environmental assessment processes at the International Association of Impact Assessment Conference in Montreal.,['#IAIA17'],Environmental,176,0.13935072777464086,en,EnvironmentandNaturalResourcesinCanada_facebook
3,318424514044_10155901572319045,2017-04-04 13:50:28,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155901572319045/,"Supporting green infrastructure means supporting things like wastewater systems, electric vehicles charging stations, building retrofits and renewable power generation.

Investing in this clean growth economy with #Budget2017 drives innovation, creates well-paying jobs and builds resilient and prosperous communities.","Supporting green infrastructure means supporting things like wastewater systems, electric vehicles charging stations, building retrofits and renewable power generation. Investing in this clean growth economy with drives innovation, creates well-paying jobs and builds resilient and prosperous communities.",['#Budget2017'],Economical,76,0.06676136363636362,en,EnvironmentandNaturalResourcesinCanada_facebook
4,318424514044_10155968643559045,2017-04-21 16:40:15,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155968643559045/?type=3,Environment and Climate Change Minister Catherine McKenna visits Google! Did you know that Google aims to reach 100% renewable energy for their global operations in 2017?,Environment and Climate Change Minister Catherine McKenna visits Google! Did you know that Google aims to reach % renewable energy for their global operations in ?,[],Environmental,63,0.0,en,EnvironmentandNaturalResourcesinCanada_facebook
5,318424514044_10155897344759045,2017-04-03 10:57:58,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155897344759045/,"Environment and Climate Change Minister Catherine McKenna explains how #Budget2017 will support the Pan-Canadian Framework on Clean Growth and Climate Change, helping Canada deliver on its commitments and leaving a healthier environment for future generations.","Environment and Climate Change Minister Catherine McKenna elains how will support the Pan-Canadian Framework on Clean Growth and Climate Change, helping Canada deliver on its commitments and leaving a healthier environment for future generations.",['#Budget2017'],Environmental,60,0.010050505050505044,en,EnvironmentandNaturalResourcesinCanada_facebook
6,318424514044_10155968793149045,2017-04-21 17:33:31,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155968793149045/,"Did you know the Consulate General of Canada in San Francisco plays an important role in connecting investors to Canadian technologies through introductions, mentoring, and corporate partnerships? Environment and Climate Change Minister Catherine McKenna thanks the Consul General, Mr. Brandon Lee, and his team after wrapping up a successful trip highlighting Canada’s clean tech sector in California.","Did you know the Consulate General of Canada in San Francisco plays an important role in connecting investors to Canadian technologies through introductions, mentoring, and corporate partnerships? Environment and Climate Change Minister Catherine McKenna thanks the Consul General, Mr. Brandon Lee, and his team after wrapping up a successful trip highlighting Canada’s clean tech sector in California.",[],Economical,53,0.275,en,EnvironmentandNaturalResourcesinCanada_facebook
7,318424514044_10155905432234045,2017-04-05 14:46:38,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155905432234045/,Minister McKenna wants to hear from you! The Expert Panel report for #EAreview is out. Share your views at http://www.letstalkea.ca/ Watch:,Minister McKenna wants to hear from you! The Eert Panel report for is out. Share your views at Watch:,['#EAreview'],Economical,50,-0.03446969696969697,en,EnvironmentandNaturalResourcesinCanada_facebook
8,318424514044_10155929315684045,2017-04-12 09:05:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155929315684045/,Meet wildlife biologist Philippe from Environment and Climate Change Canada. Learn how he monitors furbearing mammals for industrial contaminants with Indigenous Peoples. #NationalWildlifeWeek,Meet wildlife biologist Philippe from Environment and Climate Change Canada. Learn how he monitors furbearing mammals for industrial contaminants with Indigenous Peoples.,['#NationalWildlifeWeek'],Environmental,39,0.48,en,EnvironmentandNaturalResourcesinCanada_facebook
9,318424514044_10155901944449045,2017-04-04 16:10:09,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155901944449045/?type=3,"Tomorrow, join Environment and Climate Change Minister Catherine McKenna and Expert Panel Chair Johanne Gélinas at 8:15 a.m. (EDT) for a Facebook Live event on #EAreview at #IAIA17.","Tomorrow, join Environment and Climate Change Minister Catherine McKenna and Eert Panel Chair Johanne Gélinas at :15 a.m. (EDT) for a Facebook Live event on at .","['#EAreview', '#IAIA17']",Environmental,39,0.4,en,EnvironmentandNaturalResourcesinCanada_facebook
